file_id,fault_set,fault_family,retention,delta_gain,direction_cosine,teacher_delta_norm,student_delta_norm,salient_distance_gain,frontend_observability,frontend_retention,adapter_delta_gain,adapter_retention,transport_relative_error
ToyCar/train/section_00_source_train_normal_0000_noAttribute.wav,in_support,amplitude_modulation,0.7970873117446899,0.7970873117446899,0.7967939972877502,95.16421508789062,75.85418701171875,0.5302733182907104,0.8185360431671143,0.8185360431671143,0.9737961888313293,0.9737961888313293,0.6042511463165283
ToyCar/train/section_00_source_train_normal_0001_noAttribute.wav,in_support,frequency_modulation,0.9513829350471497,0.9513829946517944,0.9388161301612854,107.33769226074219,102.11925506591797,0.9124425649642944,0.9701185822486877,0.9701185822486877,0.9806873202323914,0.9806872606277466,0.3446480333805084
ToyCar/train/section_00_source_train_normal_0002_noAttribute.wav,in_support,amplitude_modulation,0.6570218205451965,0.6570218205451965,0.6922948360443115,90.14192962646484,59.22521209716797,0.32897669076919556,0.6765551567077637,0.6765551567077637,0.9711281657218933,0.9711281657218933,0.7224763631820679
ToyCar/train/section_00_source_train_normal_0003_noAttribute.wav,in_support,periodic_resonance,0.15430480241775513,0.15430480241775513,0.36562687158584595,39.925418853759766,6.160684108734131,0.027198627591133118,0.22113269567489624,0.22113269567489624,0.6977928280830383,0.6977928280830383,0.9544495940208435
ToyCar/train/section_00_source_train_normal_0004_noAttribute.wav,in_support,periodic_resonance,0.5907328128814697,0.5907328128814697,0.651323139667511,72.6144027709961,42.89570999145508,0.43108120560646057,0.6123858094215393,0.6123858094215393,0.9646415710449219,0.9646415710449219,0.76121586561203
ToyCar/train/section_00_source_train_normal_0005_noAttribute.wav,in_support,periodic_resonance,0.5459226369857788,0.5459226369857788,0.5837690830230713,91.94424438476562,50.19444274902344,0.3487105369567871,0.5834126472473145,0.5834126472473145,0.9357401132583618,0.9357401132583618,0.8128013610839844
ToyCar/train/section_00_source_train_normal_0006_noAttribute.wav,in_support,amplitude_modulation,0.80495285987854,0.80495285987854,0.8286034464836121,160.38299560546875,129.1007537841797,0.5598836541175842,0.8348550796508789,0.8348550796508789,0.9641827344894409,0.9641827940940857,0.5603354573249817
ToyCar/train/section_00_source_train_normal_0007_noAttribute.wav,in_support,frequency_modulation,0.9080047011375427,0.9080047011375427,0.8206784725189209,37.99226760864258,34.49715805053711,0.8357039093971252,0.9382767081260681,0.9382767081260681,0.9677366018295288,0.9677366018295288,0.5780248045921326
ToyCar/train/section_00_source_train_normal_0008_noAttribute.wav,in_support,frequency_modulation,0.8169218897819519,0.8169218897819519,0.6588534116744995,81.15611267089844,66.29820251464844,0.6480727791786194,0.860409140586853,0.860409140586853,0.9494574666023254,0.9494574069976807,0.7686989307403564
ToyCar/train/section_00_source_train_normal_0009_noAttribute.wav,in_support,periodic_resonance,0.23810416460037231,0.2381041795015335,0.31788891553878784,27.63102912902832,6.579063415527344,0.060635630041360855,0.30328571796417236,0.30328571796417236,0.7850820422172546,0.7850820422172546,0.9514790177345276
ToyCar/train/section_00_source_train_normal_0010_noAttribute.wav,in_support,amplitude_modulation,0.8998256921768188,0.8998256921768188,0.942296028137207,97.72450256347656,87.93502044677734,0.8121200203895569,0.9202975034713745,0.9202974438667297,0.9777552485466003,0.9777552485466003,0.3374641537666321
ToyCar/train/section_00_source_train_normal_0011_noAttribute.wav,in_support,frequency_modulation,0.9810019135475159,1.0193660259246826,0.9155255556106567,23.86490821838379,24.327075958251953,1.0550637245178223,1.0522518157958984,0.9503428339958191,0.9687471985816956,0.9687472581863403,0.4154466986656189
ToyCar/train/section_00_source_train_normal_0012_noAttribute.wav,in_support,amplitude_modulation,0.9589411020278931,0.9589410424232483,0.9542897939682007,29.12967300415039,27.933639526367188,1.00328528881073,0.9784300327301025,0.9784300327301025,0.9800813794136047,0.98008131980896,0.2989192306995392
ToyCar/train/section_00_source_train_normal_0013_noAttribute.wav,in_support,amplitude_modulation,0.606123685836792,0.606123685836792,0.6554933786392212,96.95132446289062,58.764495849609375,0.27241718769073486,0.6324057579040527,0.6324057579040527,0.9584411382675171,0.9584411382675171,0.7568129301071167
ToyCar/train/section_00_source_train_normal_0014_noAttribute.wav,in_support,periodic_resonance,0.2209039330482483,0.2209039181470871,0.3720312714576721,37.56117248535156,8.297410011291504,0.059231553226709366,0.30903545022010803,0.3090354800224304,0.7148174047470093,0.714817464351654,0.9404426217079163
ToyCar/train/section_00_source_train_normal_0015_noAttribute.wav,in_support,periodic_resonance,0.8476000428199768,0.8476000428199768,0.8498461246490479,97.53456115722656,82.67029571533203,0.7844911217689514,0.8684930801391602,0.8684931397438049,0.9759433269500732,0.9759433269500732,0.5270357131958008
ToyCar/train/section_00_source_train_normal_0016_noAttribute.wav,in_support,periodic_resonance,0.8444239497184753,0.8444239497184753,0.842591404914856,87.25458526611328,73.67986297607422,0.7483640313148499,0.8827311992645264,0.8827311992645264,0.9566037058830261,0.9566037654876709,0.5385565161705017
ToyCar/train/section_00_source_train_normal_0017_noAttribute.wav,in_support,frequency_modulation,0.9277122616767883,1.0779204368591309,0.7305206060409546,74.09053039550781,79.86369323730469,1.0847455263137817,1.1294652223587036,0.8853747844696045,0.9543634653091431,0.9543635249137878,0.7661765813827515
ToyCar/train/section_00_source_train_normal_0018_noAttribute.wav,in_support,frequency_modulation,0.9397826194763184,0.9397826194763184,0.8682218194007874,114.9453353881836,108.02362823486328,0.8512722253799438,0.9598855376243591,0.9598855972290039,0.9790569543838501,0.9790569543838501,0.5013100504875183
ToyCar/train/section_00_source_train_normal_0019_noAttribute.wav,in_support,frequency_modulation,0.8352740406990051,1.1972118616104126,0.44345545768737793,43.21630859375,51.739078521728516,1.300769567489624,1.3235219717025757,0.7555598020553589,0.904565155506134,0.904565155506134,1.1711089611053467
ToyCar/train/section_00_source_train_normal_0020_noAttribute.wav,in_support,amplitude_modulation,0.9125896096229553,0.9125895500183105,0.9395999908447266,83.81482696533203,76.48853302001953,0.7954104542732239,0.9221633672714233,0.9221633076667786,0.9896180629730225,0.9896181225776672,0.34333866834640503
ToyCar/train/section_00_source_train_normal_0021_noAttribute.wav,in_support,frequency_modulation,0.9988805651664734,0.9988805055618286,0.8479543328285217,115.10517120361328,114.97631072998047,0.9531002640724182,1.0237150192260742,0.9768343567848206,0.9757407903671265,0.9757407903671265,0.5511370897293091
ToyCar/train/section_00_source_train_normal_0022_noAttribute.wav,in_support,amplitude_modulation,0.8063189387321472,0.8063189387321472,0.7975045442581177,109.90109252929688,88.6153335571289,0.5532731413841248,0.8308297395706177,0.8308297395706177,0.9704983830451965,0.9704983830451965,0.6033774018287659
ToyCar/train/section_00_source_train_normal_0023_noAttribute.wav,in_support,frequency_modulation,0.9445000290870667,0.9445000290870667,0.6166591644287109,70.90927124023438,66.97380828857422,0.9439259171485901,1.059837818145752,0.9435405731201172,0.8911740779876709,0.8911740779876709,0.8527669906616211
ToyCar/train/section_00_source_train_normal_0024_noAttribute.wav,in_support,periodic_resonance,0.611608624458313,0.611608624458313,0.6170850992202759,64.21776580810547,39.27613830566406,0.3967377543449402,0.6880918145179749,0.6880918145179749,0.8888474106788635,0.8888474702835083,0.7869155406951904
ToyCar/train/section_00_source_train_normal_0025_noAttribute.wav,in_support,amplitude_modulation,0.9489344358444214,0.9489344358444214,0.9656261205673218,151.1956329345703,143.47474670410156,0.9030560851097107,0.9660122990608215,0.9660122990608215,0.9823213219642639,0.9823213219642639,0.26047074794769287
ToyCar/train/section_00_source_train_normal_0026_noAttribute.wav,in_support,amplitude_modulation,0.9242581725120544,0.9242581725120544,0.9516118764877319,114.07727813720703,105.43685913085938,0.7354389429092407,0.9379886984825134,0.9379886984825134,0.9853617548942566,0.9853616952896118,0.30851781368255615
