file_id,fault_set,fault_family,retention,delta_gain,direction_cosine,teacher_delta_norm,student_delta_norm,salient_distance_gain
ToyCar/train/section_00_source_train_normal_0000_noAttribute.wav,in_support,amplitude_modulation,0.7980514168739319,0.7980513572692871,0.7963957190513611,95.16421508789062,75.94593048095703,0.5285148024559021
ToyCar/train/section_00_source_train_normal_0001_noAttribute.wav,in_support,frequency_modulation,0.9509985446929932,0.9509985446929932,0.9381650686264038,107.33769226074219,102.07798767089844,0.9119396805763245
ToyCar/train/section_00_source_train_normal_0002_noAttribute.wav,in_support,amplitude_modulation,0.6571954488754272,0.6571954488754272,0.6921340227127075,90.14192962646484,59.24086380004883,0.32780662178993225
ToyCar/train/section_00_source_train_normal_0003_noAttribute.wav,in_support,periodic_resonance,0.15231843292713165,0.15231843292713165,0.3608214855194092,39.925418853759766,6.0813775062561035,0.027252735570073128
ToyCar/train/section_00_source_train_normal_0004_noAttribute.wav,in_support,periodic_resonance,0.5986786484718323,0.5986786484718323,0.6528218984603882,72.6144027709961,43.472694396972656,0.4432883858680725
ToyCar/train/section_00_source_train_normal_0005_noAttribute.wav,in_support,periodic_resonance,0.5434538722038269,0.5434538722038269,0.5746212005615234,91.94424438476562,49.96745300292969,0.34347760677337646
ToyCar/train/section_00_source_train_normal_0006_noAttribute.wav,in_support,amplitude_modulation,0.8034937977790833,0.8034937381744385,0.8261878490447998,160.38299560546875,128.86672973632812,0.554931104183197
ToyCar/train/section_00_source_train_normal_0007_noAttribute.wav,in_support,frequency_modulation,0.9091598987579346,0.9091598987579346,0.8199711441993713,37.99226760864258,34.541046142578125,0.8360133171081543
ToyCar/train/section_00_source_train_normal_0008_noAttribute.wav,in_support,frequency_modulation,0.8153507113456726,0.8153507113456726,0.6559663414955139,81.15611267089844,66.17069244384766,0.6304653286933899
ToyCar/train/section_00_source_train_normal_0009_noAttribute.wav,in_support,periodic_resonance,0.23584303259849548,0.2358430176973343,0.31535568833351135,27.63102912902832,6.516585350036621,0.06038491055369377
ToyCar/train/section_00_source_train_normal_0010_noAttribute.wav,in_support,amplitude_modulation,0.9009556770324707,0.9009556174278259,0.941723108291626,97.72450256347656,88.04544067382812,0.8119232058525085
ToyCar/train/section_00_source_train_normal_0011_noAttribute.wav,in_support,frequency_modulation,0.9802263975143433,1.0201724767684937,0.9152403473854065,23.86490821838379,24.34632110595703,1.056379795074463
ToyCar/train/section_00_source_train_normal_0012_noAttribute.wav,in_support,amplitude_modulation,0.9598664045333862,0.9598664045333862,0.9548946619033813,29.12967300415039,27.960594177246094,1.0017063617706299
ToyCar/train/section_00_source_train_normal_0013_noAttribute.wav,in_support,amplitude_modulation,0.6051624417304993,0.6051624417304993,0.6524636745452881,96.95132446289062,58.671302795410156,0.27259930968284607
ToyCar/train/section_00_source_train_normal_0014_noAttribute.wav,in_support,periodic_resonance,0.22018451988697052,0.2201845347881317,0.37464508414268494,37.56117248535156,8.270389556884766,0.05920247361063957
ToyCar/train/section_00_source_train_normal_0015_noAttribute.wav,in_support,periodic_resonance,0.8421168327331543,0.8421168327331543,0.8470298051834106,97.53456115722656,82.135498046875,0.776921272277832
ToyCar/train/section_00_source_train_normal_0016_noAttribute.wav,in_support,periodic_resonance,0.8492069840431213,0.8492069244384766,0.8425419330596924,87.25458526611328,74.09719848632812,0.7580019235610962
ToyCar/train/section_00_source_train_normal_0017_noAttribute.wav,in_support,frequency_modulation,0.9279345273971558,1.0776622295379639,0.7291056513786316,74.09053039550781,79.84456634521484,1.0993999242782593
ToyCar/train/section_00_source_train_normal_0018_noAttribute.wav,in_support,frequency_modulation,0.9416821599006653,0.9416821599006653,0.8676337599754333,114.9453353881836,108.24197387695312,0.8520250916481018
ToyCar/train/section_00_source_train_normal_0019_noAttribute.wav,in_support,frequency_modulation,0.8308266401290894,1.2036205530166626,0.44228172302246094,43.21630859375,52.01603698730469,1.3109350204467773
ToyCar/train/section_00_source_train_normal_0020_noAttribute.wav,in_support,amplitude_modulation,0.9126925468444824,0.9126925468444824,0.9394551515579224,83.81482696533203,76.4971694946289,0.7932164072990417
ToyCar/train/section_00_source_train_normal_0021_noAttribute.wav,in_support,frequency_modulation,0.9983218312263489,0.9983218312263489,0.8480221033096313,115.10517120361328,114.91200256347656,0.9518782496452332
ToyCar/train/section_00_source_train_normal_0022_noAttribute.wav,in_support,amplitude_modulation,0.8069021701812744,0.8069021701812744,0.7978885173797607,109.90109252929688,88.67942810058594,0.5529248714447021
ToyCar/train/section_00_source_train_normal_0023_noAttribute.wav,in_support,frequency_modulation,0.9458447694778442,0.945844829082489,0.6151266694068909,70.90927124023438,67.06916809082031,0.9491530060768127
ToyCar/train/section_00_source_train_normal_0024_noAttribute.wav,in_support,periodic_resonance,0.615227460861206,0.615227460861206,0.6179875135421753,64.21776580810547,39.5085334777832,0.3987773656845093
ToyCar/train/section_00_source_train_normal_0025_noAttribute.wav,in_support,amplitude_modulation,0.9480189085006714,0.9480189085006714,0.9654057621955872,151.1956329345703,143.33631896972656,0.8997853994369507
ToyCar/train/section_00_source_train_normal_0026_noAttribute.wav,in_support,amplitude_modulation,0.9219741225242615,0.9219741225242615,0.9510141611099243,114.07727813720703,105.17630004882812,0.7257118821144104
ToyCar/train/section_00_source_train_normal_0027_noAttribute.wav,in_support,amplitude_modulation,0.9228543043136597,0.9228543639183044,0.95048987865448,144.64454650878906,133.48585510253906,0.8143994212150574
ToyCar/train/section_00_source_train_normal_0028_noAttribute.wav,in_support,periodic_resonance,0.6173644065856934,0.6173644065856934,0.6474999785423279,71.46884155273438,44.122318267822266,0.42946016788482666
ToyCar/train/section_00_source_train_normal_0029_noAttribute.wav,in_support,frequency_modulation,0.8011295199394226,0.8011295199394226,0.6998271346092224,101.26139831542969,81.12349700927734,0.5712873935699463
ToyCar/train/section_00_source_train_normal_0030_noAttribute.wav,in_support,amplitude_modulation,0.9172541499137878,0.9172541499137878,0.9353935718536377,36.6594352722168,33.62601852416992,0.9474955201148987
