file_id,fault_set,fault_family,retention
ToyCar/train/section_00_source_train_normal_0000_noAttribute.wav,in_support,amplitude_modulation,0.7980514168739319
ToyCar/train/section_00_source_train_normal_0001_noAttribute.wav,in_support,frequency_modulation,0.9509985446929932
ToyCar/train/section_00_source_train_normal_0002_noAttribute.wav,in_support,amplitude_modulation,0.6571954488754272
ToyCar/train/section_00_source_train_normal_0003_noAttribute.wav,in_support,periodic_resonance,0.15231843292713165
ToyCar/train/section_00_source_train_normal_0004_noAttribute.wav,in_support,periodic_resonance,0.5986786484718323
ToyCar/train/section_00_source_train_normal_0005_noAttribute.wav,in_support,periodic_resonance,0.5434538722038269
ToyCar/train/section_00_source_train_normal_0006_noAttribute.wav,in_support,amplitude_modulation,0.8034937977790833
ToyCar/train/section_00_source_train_normal_0007_noAttribute.wav,in_support,frequency_modulation,0.9091598987579346
ToyCar/train/section_00_source_train_normal_0008_noAttribute.wav,in_support,frequency_modulation,0.8153507113456726
ToyCar/train/section_00_source_train_normal_0009_noAttribute.wav,in_support,periodic_resonance,0.23584303259849548
ToyCar/train/section_00_source_train_normal_0010_noAttribute.wav,in_support,amplitude_modulation,0.9009556770324707
ToyCar/train/section_00_source_train_normal_0011_noAttribute.wav,in_support,frequency_modulation,0.9802263975143433
ToyCar/train/section_00_source_train_normal_0012_noAttribute.wav,in_support,amplitude_modulation,0.9598664045333862
ToyCar/train/section_00_source_train_normal_0013_noAttribute.wav,in_support,amplitude_modulation,0.6051624417304993
ToyCar/train/section_00_source_train_normal_0014_noAttribute.wav,in_support,periodic_resonance,0.22018451988697052
ToyCar/train/section_00_source_train_normal_0015_noAttribute.wav,in_support,periodic_resonance,0.8421168327331543
ToyCar/train/section_00_source_train_normal_0016_noAttribute.wav,in_support,periodic_resonance,0.8492069840431213
ToyCar/train/section_00_source_train_normal_0017_noAttribute.wav,in_support,frequency_modulation,0.9279345273971558
ToyCar/train/section_00_source_train_normal_0018_noAttribute.wav,in_support,frequency_modulation,0.9416821599006653
ToyCar/train/section_00_source_train_normal_0019_noAttribute.wav,in_support,frequency_modulation,0.8308266401290894
ToyCar/train/section_00_source_train_normal_0020_noAttribute.wav,in_support,amplitude_modulation,0.9126925468444824
ToyCar/train/section_00_source_train_normal_0021_noAttribute.wav,in_support,frequency_modulation,0.9983218312263489
ToyCar/train/section_00_source_train_normal_0022_noAttribute.wav,in_support,amplitude_modulation,0.8069021701812744
ToyCar/train/section_00_source_train_normal_0023_noAttribute.wav,in_support,frequency_modulation,0.9458447694778442
ToyCar/train/section_00_source_train_normal_0024_noAttribute.wav,in_support,periodic_resonance,0.615227460861206
ToyCar/train/section_00_source_train_normal_0025_noAttribute.wav,in_support,amplitude_modulation,0.9480189085006714
ToyCar/train/section_00_source_train_normal_0026_noAttribute.wav,in_support,amplitude_modulation,0.9219741225242615
ToyCar/train/section_00_source_train_normal_0027_noAttribute.wav,in_support,amplitude_modulation,0.9228543043136597
ToyCar/train/section_00_source_train_normal_0028_noAttribute.wav,in_support,periodic_resonance,0.6173644065856934
ToyCar/train/section_00_source_train_normal_0029_noAttribute.wav,in_support,frequency_modulation,0.8011295199394226
ToyCar/train/section_00_source_train_normal_0030_noAttribute.wav,in_support,amplitude_modulation,0.9172541499137878
ToyCar/train/section_00_source_train_normal_0031_noAttribute.wav,in_support,frequency_modulation,0.9435635209083557
ToyCar/train/section_00_source_train_normal_0032_noAttribute.wav,in_support,periodic_resonance,0.7176156640052795
ToyCar/train/section_00_source_train_normal_0033_noAttribute.wav,in_support,amplitude_modulation,0.7446058392524719
ToyCar/train/section_00_source_train_normal_0034_noAttribute.wav,in_support,amplitude_modulation,0.6545531153678894
ToyCar/train/section_00_source_train_normal_0035_noAttribute.wav,in_support,frequency_modulation,0.9635583758354187
ToyCar/train/section_00_source_train_normal_0036_noAttribute.wav,in_support,frequency_modulation,0.7567180395126343
ToyCar/train/section_00_source_train_normal_0037_noAttribute.wav,in_support,periodic_resonance,0.4838642477989197
ToyCar/train/section_00_source_train_normal_0038_noAttribute.wav,in_support,periodic_resonance,0.9378395080566406
ToyCar/train/section_00_source_train_normal_0039_noAttribute.wav,in_support,frequency_modulation,0.9845016002655029
ToyCar/train/section_00_source_train_normal_0040_noAttribute.wav,in_support,periodic_resonance,0.9617695808410645
ToyCar/train/section_00_source_train_normal_0041_noAttribute.wav,in_support,periodic_resonance,0.8158156871795654
ToyCar/train/section_00_source_train_normal_0042_noAttribute.wav,in_support,periodic_resonance,0.9696249961853027
ToyCar/train/section_00_source_train_normal_0043_noAttribute.wav,in_support,periodic_resonance,0.32221153378486633
ToyCar/train/section_00_source_train_normal_0044_noAttribute.wav,in_support,frequency_modulation,0.8897615671157837
ToyCar/train/section_00_source_train_normal_0045_noAttribute.wav,in_support,amplitude_modulation,0.699738085269928
ToyCar/train/section_00_source_train_normal_0046_noAttribute.wav,in_support,periodic_resonance,0.981315553188324
ToyCar/train/section_00_source_train_normal_0047_noAttribute.wav,in_support,periodic_resonance,0.9163413047790527
ToyCar/train/section_00_source_train_normal_0048_noAttribute.wav,in_support,frequency_modulation,0.8999490141868591
ToyCar/train/section_00_source_train_normal_0049_noAttribute.wav,in_support,frequency_modulation,0.9701785445213318
ToyCar/train/section_00_source_train_normal_0050_noAttribute.wav,in_support,periodic_resonance,0.27367088198661804
ToyCar/train/section_00_source_train_normal_0051_noAttribute.wav,in_support,periodic_resonance,0.7202246189117432
ToyCar/train/section_00_source_train_normal_0052_noAttribute.wav,in_support,periodic_resonance,0.8743539452552795
ToyCar/train/section_00_source_train_normal_0053_noAttribute.wav,in_support,periodic_resonance,0.9929311871528625
ToyCar/train/section_00_source_train_normal_0054_noAttribute.wav,in_support,frequency_modulation,0.9561305642127991
ToyCar/train/section_00_source_train_normal_0055_noAttribute.wav,in_support,amplitude_modulation,0.7719950079917908
ToyCar/train/section_00_source_train_normal_0056_noAttribute.wav,in_support,frequency_modulation,0.9235396385192871
ToyCar/train/section_00_source_train_normal_0057_noAttribute.wav,in_support,frequency_modulation,0.9659407138824463
ToyCar/train/section_00_source_train_normal_0058_noAttribute.wav,in_support,amplitude_modulation,0.8400200009346008
ToyCar/train/section_00_source_train_normal_0059_noAttribute.wav,in_support,frequency_modulation,0.9757537841796875
ToyCar/train/section_00_source_train_normal_0060_noAttribute.wav,in_support,frequency_modulation,0.9859115481376648
ToyCar/train/section_00_source_train_normal_0061_noAttribute.wav,in_support,frequency_modulation,0.9096555709838867
ToyCar/train/section_00_source_train_normal_0062_noAttribute.wav,in_support,frequency_modulation,0.9430618286132812
ToyCar/train/section_00_source_train_normal_0063_noAttribute.wav,in_support,amplitude_modulation,0.8912487626075745
ToyCar/train/section_00_source_train_normal_0064_noAttribute.wav,in_support,frequency_modulation,0.9203964471817017
