seed,candidate,official_score,official_score_percent,in_support_retention_median,in_support_retention_q05,heldout_retention_median,heldout_retention_q05,trainable_parameters,score_path
13711,c1_mse,0.6344057638841025,63.44057638841025,0.7204845547676086,0.101599008962512,0.8826814889907837,0.5032059133052826,989696,seed13711/c1_mse/scores.csv
13711,c2_fault_preserving,0.6345110093152224,63.45110093152224,0.7207046747207642,0.10282367058098311,0.883502185344696,0.5033363819122314,989696,seed13711/c2_fault_preserving/scores.csv
42,c1_mse,0.6334202406721446,63.34202406721447,0.7210698127746582,0.1014079667627811,0.8769883513450623,0.4924710601568221,989696,seed42/c1_mse/scores.csv
42,c2_fault_preserving,0.6336608526718583,63.36608526718584,0.7211659550666809,0.10194057375192637,0.8772093653678894,0.49315960705280304,989696,seed42/c2_fault_preserving/scores.csv
2026,c1_mse,0.6343436523042127,63.43436523042128,0.720145583152771,0.1015052508562803,0.881390392780304,0.5057098925113678,989696,seed2026/c1_mse/scores.csv
2026,c2_fault_preserving,0.6343941401825759,63.43941401825759,0.7207969427108765,0.10280066207051271,0.881390392780304,0.5069126784801483,989696,seed2026/c2_fault_preserving/scores.csv
