file_id,candidate,fault_set,fault_family,retention,direction_cosine,transport_relative_error,normal_function_relative_drift
valveEmu/train/section_00_source_train_normal_0741_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.3883154285863089,0.5522320118691931,0.8496519589467431,0.11841474424652393
valveEmu/train/section_00_source_train_normal_0572_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.3661155079713157,0.5204445319864841,0.8677297602242556,0.11425924662764322
sliderEmu/train/section_00_source_train_normal_0717_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.44461586080736226,0.24014222921495562,0.9920388983120869,0.1416871028998617
fan/train/section_00_source_train_normal_0815_spd_2.wav,l1_layerwise_mse,in_support,periodic_resonance,0.8330041647342721,0.9171633737445759,0.407301016844676,0.0996340544089436
ToyCar/train/section_00_source_train_normal_0469_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.8076608132716111,0.8896167033412387,0.46400311319362003,0.060356291525181065
ToyCarEmu/train/section_00_source_train_normal_0083_car_B1_spd_2_mic_2_mic_1.wav,l1_layerwise_mse,in_support,periodic_resonance,0.39322722329619003,0.5272622144130253,0.860209239717851,0.09685584946407298
valveEmu/train/section_00_source_train_normal_0775_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.1772955309691243,0.172758805738395,0.9849746072440967,0.13021325400696404
fan/train/section_00_source_train_normal_0871_spd_3.wav,l1_layerwise_mse,in_support,frequency_modulation,0.3432785223725216,0.084087425325641,1.0296161079210395,0.18215774928492526
gearboxEmu/train/section_00_source_train_normal_0862_pro_F.wav,l1_layerwise_mse,in_support,periodic_resonance,0.9452383707849602,0.9900075836393446,0.14795021715491746,0.053843933992898566
sliderEmu/train/section_00_source_train_normal_0844_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.9861511547231365,0.9114027639530862,0.4182491168925374,0.07207065592055112
fan/train/section_00_source_train_normal_0734_spd_2.wav,l1_layerwise_mse,in_support,frequency_modulation,0.22926635886372454,0.2762349995463633,0.9622371216250158,0.12264685194256895
fan/train/section_00_source_train_normal_0791_spd_1.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.6780235112838372,0.8469147124686673,0.5579065402392854,0.0760851599515166
ToyCarEmu/train/section_00_source_train_normal_0351_car_C1_spd_2_mic_2_mic_1.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.8020579992578978,0.8781398354117236,0.48441601465641987,0.046390166007248844
ToyCarEmu/train/section_00_source_train_normal_0360_car_C2_spd_2_mic_2_mic_1.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.6303035440715415,0.7576152195539804,0.665001835948082,0.10492127206402155
gearboxEmu/train/section_00_source_train_normal_0636_pro_F.wav,l1_layerwise_mse,in_support,frequency_modulation,0.9195539996569977,0.8689556735929158,0.49746982615146546,0.060736533319597254
ToyCar/train/section_00_source_train_normal_0029_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.7049985505519072,0.7163402391972763,0.6978433173772731,0.08851969119898588
bearingEmu/train/section_00_source_train_normal_0775_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.9819236981489581,0.9620848343424122,0.2734709345533237,0.06285724379699088
ToyCar/train/section_00_source_train_normal_0337_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.9386642231363931,0.9118864435182696,0.411315163358803,0.04934565306401992
fan/train/section_00_source_train_normal_0908_spd_2.wav,l1_layerwise_mse,in_support,frequency_modulation,0.9125758914242322,0.895201377639313,0.4460004116611759,0.0666203056633467
gearboxEmu/train/section_00_source_train_normal_0087_pro_D.wav,l1_layerwise_mse,in_support,periodic_resonance,0.6281876477851391,0.7303507309560084,0.6906700408697356,0.12257228007925357
sliderEmu/train/section_00_source_train_normal_0598_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.0640531904045651,0.11632768861565308,0.9945855880840827,0.1575000019602307
valveEmu/train/section_00_source_train_normal_0346_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.10357560133742132,0.2513414488949365,0.979112977021439,0.1517958117770594
ToyCar/train/section_00_source_train_normal_0645_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.84746918258751,0.8337597146942999,0.552297644085863,0.08374070850444312
sliderEmu/train/section_00_source_train_normal_0146_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.06854391658334223,0.10172499082928098,0.9953657669062651,0.15372705325582034
valveEmu/train/section_00_source_train_normal_0458_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.8471613080869476,0.9331790032117513,0.36956189175739734,0.0772631095712865
fan/train/section_00_source_train_normal_0687_spd_3.wav,l1_layerwise_mse,in_support,frequency_modulation,0.40077034345500523,0.23753277250198185,0.9849998408924567,0.1414462198925585
gearboxEmu/train/section_00_source_train_normal_0867_pro_F.wav,l1_layerwise_mse,in_support,frequency_modulation,0.8218139339838367,0.8158135459041628,0.5783461446023334,0.0656224399085374
ToyCar/train/section_00_source_train_normal_0861_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.7709647887368217,0.7737129417310594,0.6335422923079012,0.06188713220473151
bearingEmu/train/section_00_source_train_normal_0922_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.7509036899932687,0.35907737647082655,1.012220972750227,0.08600995627607576
valveEmu/train/section_00_source_train_normal_0665_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.7744384513090836,0.8724592879223383,0.4984203801294735,0.06770628390797992
sliderEmu/train/section_00_source_train_normal_0584_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.14476766922039652,0.25307725090569977,0.9734900464611124,0.0971948401968498
fan/train/section_00_source_train_normal_0091_spd_1.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.041116726103128984,0.06071358718354971,0.9983475834074579,0.16491847149559294
sliderEmu/train/section_00_source_train_normal_0649_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.490093593718778,0.6299653693859995,0.7891183352341161,0.1479020414007216
bearingEmu/train/section_00_source_train_normal_0959_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.9609739559163546,0.8398758117227137,0.5561235307108094,0.11054840967353508
valveEmu/train/section_00_source_train_normal_0187_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.6746925604757223,0.7326822232827238,0.6830370126705835,0.10434537076958561
ToyCar/train/section_00_source_train_normal_0783_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.9167593687098679,0.7305731258080682,0.7077628309631103,0.0667480352478468
sliderEmu/train/section_00_source_train_normal_0297_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.13404074292595627,0.2055324989192054,0.9812581021642702,0.14557588142006814
ToyCar/train/section_00_source_train_normal_0090_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.8590837018916752,0.7794935933765452,0.6314462156497347,0.07514307551539809
ToyCarEmu/train/section_00_source_train_normal_0468_car_C1_spd_3_mic_2_mic_1.wav,l1_layerwise_mse,in_support,periodic_resonance,0.9391060330852874,0.9556080499111388,0.29510264570882966,0.061389759056262566
sliderEmu/train/section_00_source_train_normal_0051_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.7213214971157127,0.885584034878818,0.4926693602002544,0.061192029246445095
fan/train/section_00_source_train_normal_0372_spd_2.wav,l1_layerwise_mse,in_support,periodic_resonance,0.8676290578443862,0.9218365104775785,0.39135137136785525,0.07814277281128153
sliderEmu/train/section_00_source_train_normal_0361_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.9277435529998508,0.9551309906222681,0.29744724320868493,0.05678615505805699
sliderEmu/train/section_00_source_train_normal_0627_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.8780860825822883,0.4805779082937485,0.9628383159628688,0.14677769984008782
bearingEmu/train/section_00_source_train_normal_0289_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.23587343500932698,0.1675980897871756,0.9882167793884566,0.16011507527299174
gearboxEmu/train/section_00_source_train_normal_0617_pro_B.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.43905996476866893,0.6405897605275747,0.7938885421051565,0.10519064460872353
ToyCarEmu/train/section_00_source_train_normal_0042_car_B1_spd_2_mic_2_mic_1.wav,l1_layerwise_mse,in_support,periodic_resonance,0.8835279019325923,0.8652827967756777,0.5016159541584063,0.06258306590568309
sliderEmu/train/section_00_source_train_normal_0962_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.7345531459302732,0.7212997305017022,0.6927498479239776,0.14385658881685637
sliderEmu/train/section_00_source_train_normal_0387_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.9415018223656899,0.88222903490923,0.47453681974741185,0.054574462918592345
ToyCar/train/section_00_source_train_normal_0153_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.7774619084421741,0.8355886706236427,0.5524222062943471,0.0630310048632296
bearingEmu/train/section_00_source_train_normal_0128_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.19608474662515135,0.36131595166525454,0.9469699753377803,0.12955365936075988
ToyCar/train/section_00_source_train_normal_0513_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.9502903985436952,0.9641710855689142,0.2656441063248975,0.04491272146451382
sliderEmu/train/section_00_source_train_normal_0794_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.6193987412076469,0.7437720439041474,0.6799057766560616,0.0620004171908249
ToyCarEmu/train/section_00_source_train_normal_0274_car_B1_spd_5_mic_2_mic_1.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.9303928742880078,0.9526631338816114,0.30484244751220846,0.0485711962237811
ToyCar/train/section_00_source_train_normal_0465_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.9728313323119007,0.9696949717938632,0.24433890078126722,0.046720130365460466
ToyCar/train/section_00_source_train_normal_0921_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.9725424976846594,0.9851355617109232,0.17223968855659688,0.04324282362604505
ToyCar/train/section_00_source_train_normal_0487_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.7921737966025967,0.8417643202660821,0.5421181136654626,0.06612870004954524
sliderEmu/train/section_00_source_train_normal_0080_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.7759185366683965,0.7405861116243183,0.67288973207255,0.10841060114373822
ToyCar/train/section_00_source_train_normal_0634_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.9995709086631945,0.7285454245744113,0.736665716154383,0.06696461581995697
sliderEmu/train/section_00_source_train_normal_0100_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.8598637361816689,0.8734496870864407,0.48710391313413387,0.11701978044510222
sliderEmu/train/section_00_source_train_normal_0611_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.823982552657012,0.8133850079951369,0.5818222552649661,0.08028060876060039
bearingEmu/train/section_00_source_train_normal_0405_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.6691427546306101,0.7210562971977127,0.6948185606137691,0.11302637448866588
bearingEmu/train/section_00_source_train_normal_0162_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.5515801828294868,0.8161598256297896,0.6355198867166056,0.05977075118577372
ToyCarEmu/train/section_00_source_train_normal_0805_car_D1_spd_3_mic_2_mic_1.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.5998379825408441,0.7027733947440936,0.7188221301026528,0.08823439465382896
fan/train/section_00_source_train_normal_0980_spd_2.wav,l1_layerwise_mse,in_support,frequency_modulation,0.7808007318553354,0.8303184580549853,0.5594848196521289,0.07993318409225064
gearboxEmu/train/section_00_source_train_normal_0531_pro_A.wav,l1_layerwise_mse,in_support,frequency_modulation,0.29986869329628424,0.10031300964887395,1.014770797259741,0.14939784246965432
valveEmu/train/section_00_source_train_normal_0705_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.18366590481918108,0.4835230925937191,0.9252673948587297,0.14760071824887114
