file_id,fault_set,fault_family,retention,delta_gain,direction_cosine,teacher_delta_norm,student_delta_norm,salient_distance_gain,frontend_observability,frontend_retention,adapter_delta_gain,adapter_retention,transport_relative_error
ToyCar/train/section_00_source_train_normal_0000_noAttribute.wav,in_support,amplitude_modulation,0.792322039604187,0.792322039604187,0.7986881136894226,95.16421508789062,75.40070343017578,0.5305883884429932,0.8185360431671143,0.8185360431671143,0.9679744839668274,0.9679744243621826,0.6017788648605347
ToyCar/train/section_00_source_train_normal_0001_noAttribute.wav,in_support,frequency_modulation,0.9529315829277039,0.9529315829277039,0.9417704939842224,107.33769226074219,102.28547668457031,0.9256865978240967,0.9701185822486877,0.9701185822486877,0.9822836518287659,0.9822836518287659,0.33644184470176697
ToyCar/train/section_00_source_train_normal_0002_noAttribute.wav,in_support,amplitude_modulation,0.6490538716316223,0.6490538716316223,0.6954643726348877,90.14192962646484,58.5069694519043,0.32677942514419556,0.6765551567077637,0.6765551567077637,0.9593510031700134,0.9593510031700134,0.7200577259063721
ToyCar/train/section_00_source_train_normal_0003_noAttribute.wav,in_support,periodic_resonance,0.15180198848247528,0.15180198848247528,0.3773270845413208,39.925418853759766,6.060758113861084,0.027096252888441086,0.22113269567489624,0.22113269567489624,0.6864746809005737,0.6864746809005737,0.9531452059745789
ToyCar/train/section_00_source_train_normal_0004_noAttribute.wav,in_support,periodic_resonance,0.587628960609436,0.5876290202140808,0.6606612205505371,72.6144027709961,42.67033004760742,0.4283858835697174,0.6123858094215393,0.6123858094215393,0.9595732092857361,0.9595732092857361,0.7542284727096558
ToyCar/train/section_00_source_train_normal_0005_noAttribute.wav,in_support,periodic_resonance,0.5388556122779846,0.5388556122779846,0.5938931703567505,91.94424438476562,49.54467010498047,0.34892719984054565,0.5834126472473145,0.5834126472473145,0.9236268997192383,0.9236268997192383,0.8064242005348206
ToyCar/train/section_00_source_train_normal_0006_noAttribute.wav,in_support,amplitude_modulation,0.8012363314628601,0.8012362718582153,0.8326631188392639,160.38299560546875,128.50466918945312,0.5588963031768799,0.8348550796508789,0.8348550796508789,0.9597309231758118,0.9597309231758118,0.554671049118042
ToyCar/train/section_00_source_train_normal_0007_noAttribute.wav,in_support,frequency_modulation,0.9006863236427307,0.9006863236427307,0.8237864971160889,37.99226760864258,34.2191162109375,0.8329654335975647,0.9382767081260681,0.9382767081260681,0.959936797618866,0.959936797618866,0.5720921158790588
ToyCar/train/section_00_source_train_normal_0008_noAttribute.wav,in_support,frequency_modulation,0.8080155849456787,0.8080155253410339,0.6741925477981567,81.15611267089844,65.57540130615234,0.6559392809867859,0.860409140586853,0.860409140586853,0.9391061663627625,0.9391062259674072,0.7505819201469421
ToyCar/train/section_00_source_train_normal_0009_noAttribute.wav,in_support,periodic_resonance,0.23228956758975983,0.23228956758975983,0.33290088176727295,27.63102912902832,6.418399810791016,0.059585828334093094,0.30328571796417236,0.30328571796417236,0.7659100294113159,0.7659100294113159,0.9483140707015991
ToyCar/train/section_00_source_train_normal_0010_noAttribute.wav,in_support,amplitude_modulation,0.8968786001205444,0.8968785405158997,0.9439264535903931,97.72450256347656,87.64701080322266,0.8112798929214478,0.9202975034713745,0.9202974438667297,0.9745528697967529,0.9745528697967529,0.33349138498306274
ToyCar/train/section_00_source_train_normal_0011_noAttribute.wav,in_support,frequency_modulation,0.9858898520469666,1.0143120288848877,0.9158698320388794,23.86490821838379,24.206464767456055,1.0547200441360474,1.0522518157958984,0.9503428339958191,0.9639442563056946,0.9639443159103394,0.41336843371391296
ToyCar/train/section_00_source_train_normal_0012_noAttribute.wav,in_support,amplitude_modulation,0.9568068981170654,0.9568068981170654,0.9547687768936157,29.12967300415039,27.871471405029297,1.0023795366287231,0.9784300327301025,0.9784300327301025,0.9779001474380493,0.9779001474380493,0.29735642671585083
ToyCar/train/section_00_source_train_normal_0013_noAttribute.wav,in_support,amplitude_modulation,0.5963222980499268,0.5963222980499268,0.6572386026382446,96.95132446289062,57.81423568725586,0.2719017267227173,0.6324057579040527,0.6324057579040527,0.9429425001144409,0.9429425597190857,0.7561402320861816
ToyCar/train/section_00_source_train_normal_0014_noAttribute.wav,in_support,periodic_resonance,0.21254859864711761,0.2125486135482788,0.38818955421447754,37.56117248535156,7.983574867248535,0.05438409000635147,0.30903545022010803,0.3090354800224304,0.6877806782722473,0.6877806782722473,0.9381676912307739
ToyCar/train/section_00_source_train_normal_0015_noAttribute.wav,in_support,periodic_resonance,0.8499266505241394,0.8499266505241394,0.8521919250488281,97.53456115722656,82.89722442626953,0.7912893891334534,0.8684930801391602,0.8684931397438049,0.9786222577095032,0.978622317314148,0.5232342481613159
ToyCar/train/section_00_source_train_normal_0016_noAttribute.wav,in_support,periodic_resonance,0.8478237390518188,0.8478236794471741,0.8489009141921997,87.25458526611328,73.97650146484375,0.763382077217102,0.8827311992645264,0.8827311992645264,0.960455060005188,0.960455060005188,0.5285531282424927
ToyCar/train/section_00_source_train_normal_0017_noAttribute.wav,in_support,frequency_modulation,0.9444253444671631,1.0588449239730835,0.7368543744087219,74.09053039550781,78.45037841796875,1.093475341796875,1.1294652223587036,0.8853747844696045,0.9374744892120361,0.9374744892120361,0.7488147616386414
ToyCar/train/section_00_source_train_normal_0018_noAttribute.wav,in_support,frequency_modulation,0.933786153793335,0.933786153793335,0.8710132837295532,114.9453353881836,107.33436584472656,0.8508517742156982,0.9598855376243591,0.9598855972290039,0.972809910774231,0.9728098511695862,0.49525368213653564
ToyCar/train/section_00_source_train_normal_0019_noAttribute.wav,in_support,frequency_modulation,0.8630262017250061,1.158713459968567,0.4563210904598236,43.21630859375,50.0753173828125,1.2638640403747559,1.3235219717025757,0.7555598020553589,0.8754772543907166,0.8754773139953613,1.1336339712142944
ToyCar/train/section_00_source_train_normal_0020_noAttribute.wav,in_support,amplitude_modulation,0.9104426503181458,0.9104426503181458,0.9409490823745728,83.81482696533203,76.30859375,0.7959927916526794,0.9221633672714233,0.9221633076667786,0.9872900247573853,0.9872900247573853,0.33991971611976624
ToyCar/train/section_00_source_train_normal_0021_noAttribute.wav,in_support,frequency_modulation,0.9911125898361206,0.9911125898361206,0.8509927988052368,115.10517120361328,114.08218383789062,0.9589868187904358,1.0237150192260742,0.9768343567848206,0.9681528210639954,0.9681528210639954,0.5435485243797302
ToyCar/train/section_00_source_train_normal_0022_noAttribute.wav,in_support,amplitude_modulation,0.8019695281982422,0.8019695281982422,0.8010730743408203,109.90109252929688,88.1373291015625,0.5506058931350708,0.8308297395706177,0.8308297395706177,0.9652633666992188,0.9652634263038635,0.5985673666000366
ToyCar/train/section_00_source_train_normal_0023_noAttribute.wav,in_support,frequency_modulation,0.918086051940918,0.918086051940918,0.6201536655426025,70.90927124023438,65.10081481933594,0.9183216094970703,1.059837818145752,0.9435405731201172,0.8662514686584473,0.8662514686584473,0.8391502499580383
ToyCar/train/section_00_source_train_normal_0024_noAttribute.wav,in_support,periodic_resonance,0.6053621172904968,0.6053621172904968,0.6269293427467346,64.21776580810547,38.875003814697266,0.39330586791038513,0.6880918145179749,0.6880918145179749,0.8797694444656372,0.8797694444656372,0.7793745398521423
ToyCar/train/section_00_source_train_normal_0025_noAttribute.wav,in_support,amplitude_modulation,0.9476556777954102,0.9476556181907654,0.96683669090271,151.1956329345703,143.28138732910156,0.905421257019043,0.9660122990608215,0.9660122990608215,0.9809974431991577,0.9809974431991577,0.2561144530773163
ToyCar/train/section_00_source_train_normal_0026_noAttribute.wav,in_support,amplitude_modulation,0.9202697277069092,0.9202697277069092,0.9538760185241699,114.07727813720703,104.98186492919922,0.7368098497390747,0.9379886984825134,0.9379886984825134,0.981109619140625,0.981109619140625,0.3020762503147125
ToyCar/train/section_00_source_train_normal_0027_noAttribute.wav,in_support,amplitude_modulation,0.9248592853546143,0.9248592853546143,0.9527756571769714,144.64454650878906,133.77584838867188,0.8341785669326782,0.944726824760437,0.944726824760437,0.9789700508117676,0.9789700508117676,0.3049556016921997
ToyCar/train/section_00_source_train_normal_0028_noAttribute.wav,in_support,periodic_resonance,0.5996947288513184,0.5996947288513184,0.6527402400970459,71.46884155273438,42.8594856262207,0.41301268339157104,0.6656327843666077,0.6656327843666077,0.9009392857551575,0.9009392857551575,0.7594367265701294
ToyCar/train/section_00_source_train_normal_0029_noAttribute.wav,in_support,frequency_modulation,0.7959774732589722,0.7959774732589722,0.7172728776931763,101.26139831542969,80.60179138183594,0.5833963751792908,0.8321734666824341,0.8321734666824341,0.956504225730896,0.956504225730896,0.7012233138084412
ToyCar/train/section_00_source_train_normal_0030_noAttribute.wav,in_support,amplitude_modulation,0.912194013595581,0.912194013595581,0.9351867437362671,36.6594352722168,33.44051742553711,0.9456443786621094,0.9297440648078918,0.9297441244125366,0.9811237454414368,0.9811237454414368,0.354900598526001
ToyCar/train/section_00_source_train_normal_0031_noAttribute.wav,in_support,frequency_modulation,0.9550212621688843,1.047097086906433,0.6947129368782043,55.12051773071289,57.71653366088867,0.9888387322425842,1.114405632019043,0.8973393440246582,0.9396013617515564,0.9396014213562012,0.8009673357009888
ToyCar/train/section_00_source_train_normal_0032_noAttribute.wav,in_support,periodic_resonance,0.718285083770752,0.7182850241661072,0.734870433807373,89.31788635253906,64.15570068359375,0.5422411561012268,0.7509304285049438,0.7509304285049438,0.9565267562866211,0.9565267562866211,0.6784102916717529
ToyCar/train/section_00_source_train_normal_0033_noAttribute.wav,in_support,amplitude_modulation,0.7371569275856018,0.737156867980957,0.7866604328155518,108.29352569580078,79.82931518554688,0.45846110582351685,0.7688023447990417,0.7688023447990417,0.9588379263877869,0.9588379263877869,0.6193674802780151
ToyCar/train/section_00_source_train_normal_0034_noAttribute.wav,in_support,amplitude_modulation,0.6438395977020264,0.6438395977020264,0.6624805927276611,36.62702560424805,23.58193016052246,0.4981626570224762,0.6930583119392395,0.6930583119392395,0.9289833307266235,0.9289833307266235,0.7493109703063965
ToyCar/train/section_00_source_train_normal_0035_noAttribute.wav,in_support,frequency_modulation,0.9810452461242676,1.0193209648132324,0.7359532117843628,53.55712890625,54.5919075012207,1.002165675163269,1.0862218141555786,0.9206222891807556,0.9384096264839172,0.9384096264839172,0.7339417338371277
ToyCar/train/section_00_source_train_normal_0036_noAttribute.wav,in_support,frequency_modulation,0.7449960708618164,0.7449960708618164,0.6488364934921265,91.42757415771484,68.1131820678711,0.5444575548171997,0.7953768372535706,0.7953768372535706,0.9366579651832581,0.9366579651832581,0.7669797539710999
ToyCar/train/section_00_source_train_normal_0037_noAttribute.wav,in_support,periodic_resonance,0.491371214389801,0.49137118458747864,0.5934329628944397,86.3009033203125,42.40577697753906,0.2437712848186493,0.514411449432373,0.514411449432373,0.9552104473114014,0.9552104473114014,0.8113285303115845
ToyCar/train/section_00_source_train_normal_0038_noAttribute.wav,in_support,periodic_resonance,0.9342181086540222,0.9342181086540222,0.9208182096481323,104.36473083496094,97.49942016601562,0.9367449879646301,0.9662501811981201,0.9662501811981201,0.9668490886688232,0.9668490886688232,0.39022234082221985
ToyCar/train/section_00_source_train_normal_0039_noAttribute.wav,in_support,frequency_modulation,0.9998742938041687,1.000125765800476,0.7335072159767151,61.49880599975586,61.50654220581055,0.9679960608482361,1.0695689916610718,0.9349560737609863,0.9350736737251282,0.9350736141204834,0.7301046848297119
ToyCar/train/section_00_source_train_normal_0040_noAttribute.wav,in_support,periodic_resonance,0.9625542759895325,0.9625542759895325,0.9740388989448547,105.26687622070312,101.32508087158203,0.9925581812858582,0.9764589071273804,0.9764589071273804,0.9857601523399353,0.9857600927352905,0.22667180001735687
ToyCar/train/section_00_source_train_normal_0041_noAttribute.wav,in_support,periodic_resonance,0.8282071352005005,0.8282071352005005,0.7963928580284119,93.33184051513672,77.298095703125,0.7615796327590942,0.8781522512435913,0.8781522512435913,0.9431247711181641,0.9431248307228088,0.6056158542633057
ToyCar/train/section_00_source_train_normal_0042_noAttribute.wav,in_support,periodic_resonance,0.9714091420173645,0.9714092016220093,0.9809591770172119,107.8466567993164,104.76323699951172,1.0009933710098267,0.9853554964065552,0.9853554368019104,0.9858464598655701,0.9858464598655701,0.19444920122623444
ToyCar/train/section_00_source_train_normal_0043_noAttribute.wav,in_support,periodic_resonance,0.3197289705276489,0.3197290003299713,0.5109469294548035,69.9027328491211,22.349931716918945,0.11112573742866516,0.40140682458877563,0.401406854391098,0.7965210676193237,0.7965210676193237,0.880623459815979
ToyCar/train/section_00_source_train_normal_0044_noAttribute.wav,in_support,frequency_modulation,0.8830157518386841,0.8830158114433289,0.8781045079231262,135.78477478027344,119.90010070800781,0.7167355418205261,0.9073473811149597,0.9073474407196045,0.9731838703155518,0.9731838703155518,0.4784941077232361
ToyCar/train/section_00_source_train_normal_0045_noAttribute.wav,in_support,amplitude_modulation,0.6940514445304871,0.6940514445304871,0.7383383512496948,55.61555480957031,38.60005569458008,0.36381620168685913,0.7280216813087463,0.7280217409133911,0.9533389806747437,0.9533389806747437,0.6758830547332764
ToyCar/train/section_00_source_train_normal_0046_noAttribute.wav,in_support,periodic_resonance,0.9841050505638123,0.9841050505638123,0.9538959860801697,120.89756774902344,118.97590637207031,0.9879612326622009,1.0014806985855103,0.9985215067863464,0.982650101184845,0.982650101184845,0.3016539216041565
ToyCar/train/section_00_source_train_normal_0047_noAttribute.wav,in_support,periodic_resonance,0.9182083606719971,0.9182083606719971,0.8998625874519348,88.97332763671875,81.69605255126953,0.852845311164856,0.9603081941604614,0.9603081941604614,0.9561600685119629,0.9561601281166077,0.43655937910079956
ToyCar/train/section_00_source_train_normal_0048_noAttribute.wav,in_support,frequency_modulation,0.8960976600646973,0.8960976600646973,0.8610683083534241,53.10106658935547,47.583740234375,0.7488310933113098,0.9120866656303406,0.9120867252349854,0.9824698567390442,0.9824698567390442,0.5096946954727173
ToyCar/train/section_00_source_train_normal_0049_noAttribute.wav,in_support,frequency_modulation,0.9653986096382141,0.9653986096382141,0.946895182132721,147.20558166503906,142.112060546875,0.9702013731002808,0.9897686839103699,0.9897687435150146,0.9753779768943787,0.9753779768943787,0.32207468152046204
ToyCar/train/section_00_source_train_normal_0050_noAttribute.wav,in_support,periodic_resonance,0.27035537362098694,0.27035537362098694,0.48467105627059937,52.50947952270508,14.196220397949219,0.12254613637924194,0.3368620276451111,0.3368620276451111,0.8025700449943542,0.802570104598999,0.9005693793296814
ToyCar/train/section_00_source_train_normal_0051_noAttribute.wav,in_support,periodic_resonance,0.7317942976951599,0.7317942380905151,0.768437922000885,75.80071258544922,55.470523834228516,0.5810095071792603,0.7796406745910645,0.7796406745910645,0.9386301040649414,0.9386301040649414,0.6409726142883301
ToyCar/train/section_00_source_train_normal_0052_noAttribute.wav,in_support,periodic_resonance,0.8748724460601807,0.8748723864555359,0.8683469295501709,86.36418151855469,75.5576400756836,0.8047541975975037,0.9020174741744995,0.9020174741744995,0.9699062705039978,0.9699062705039978,0.4960005581378937
ToyCar/train/section_00_source_train_normal_0053_noAttribute.wav,in_support,periodic_resonance,0.9936226010322571,0.9936226010322571,0.9265139102935791,105.82546997070312,105.15058135986328,0.9688392877578735,1.0125356912612915,0.9876194596290588,0.9813210964202881,0.9813210964202881,0.38219863176345825
ToyCar/train/section_00_source_train_normal_0054_noAttribute.wav,in_support,frequency_modulation,0.9512260556221008,0.9512260556221008,0.9693773984909058,158.439208984375,150.7115020751953,0.9467934370040894,0.9748153686523438,0.9748154282569885,0.9758012294769287,0.9758012294769287,0.24624577164649963
ToyCar/train/section_00_source_train_normal_0055_noAttribute.wav,in_support,amplitude_modulation,0.7674420475959778,0.767441987991333,0.8069214820861816,144.08079528808594,110.57365417480469,0.6301391124725342,0.8031569719314575,0.8031569719314575,0.9555317759513855,0.9555318355560303,0.5919767618179321
ToyCar/train/section_00_source_train_normal_0056_noAttribute.wav,in_support,frequency_modulation,0.9194139242172241,0.9194139838218689,0.913750171661377,63.558143615722656,58.43624496459961,0.8503748178482056,0.9352341294288635,0.9352341294288635,0.9830842614173889,0.9830842614173889,0.406316339969635
ToyCar/train/section_00_source_train_normal_0057_noAttribute.wav,in_support,frequency_modulation,0.9632357358932495,0.9632357358932495,0.961556077003479,129.64834594726562,124.88191986083984,0.9495631456375122,0.9781594276428223,0.978159487247467,0.9847431182861328,0.9847431182861328,0.2746138572692871
ToyCar/train/section_00_source_train_normal_0058_noAttribute.wav,in_support,amplitude_modulation,0.8277006149291992,0.8277005553245544,0.8008096814155579,109.23332977294922,90.41249084472656,0.7215266227722168,0.8749116659164429,0.8749117255210876,0.946039080619812,0.9460391402244568,0.5995222330093384
