epoch,learning_rate,total_loss,normal_mse,fault_direction,fault_magnitude,retention
1,5.9999999999999995e-05,0.6274830889701843,0.057366603289331713,0.3529013063567026,0.43443035701342997,0.7092524981498719
2,0.00011999999999999999,0.5569460777555194,0.06100998158114297,0.3578578475884029,0.27615650647027157,0.778210432938167
3,0.00017999999999999998,0.5019419261387417,0.06269937366247177,0.3499369332790375,0.17861124971934728,0.8314131377083915
4,0.00023999999999999998,0.4820886620112828,0.06250166805727142,0.33931275217873713,0.16054848877021247,0.8430835779735021
5,0.0003,0.4690740555354527,0.06290113116162165,0.3317460766179221,0.14885368973868235,0.8512687274387906
6,0.0003,0.45821658693041123,0.06165429609162467,0.3263913761547634,0.1403418412719454,0.8577089206150601
7,0.00029974622374069024,0.45063137279238025,0.061186957538127903,0.3225697740827288,0.13374927714892798,0.862647210597992
8,0.00029898575366129145,0.4462564415250506,0.06092220286386354,0.3198570624419621,0.13095435525689808,0.8643139845984323
9,0.0002977211629518312,0.4416419897760664,0.060116754097597945,0.31708099535533363,0.12888847729137967,0.866193243094853
10,0.00029595673058697357,0.4360599220820836,0.05977637392708234,0.31523945965085715,0.12208817117554802,0.8712617024012975
11,0.00029369842684732334,0.43569054961204534,0.05982519858649799,0.314390926020486,0.12294885493176325,0.8703614920888629
12,0.0002909538931178862,0.4347432090554919,0.059559880294970106,0.31283268322263447,0.1247012917654855,0.8697470742634366
13,0.0002877324160320411,0.4309186328479222,0.05899310451745987,0.31142322564125063,0.12100460520812444,0.8718148521014623
14,0.0002840448960485118,0.42750625712530954,0.05877594782199179,0.310505410364696,0.11644979459898813,0.87511701972144
15,0.0002799038105676658,0.42474082704952787,0.058557234734296804,0.3093543662343707,0.11365845549106598,0.8773907265663148
16,0.00027532317171194046,0.4222638932296208,0.058636714215789525,0.30813064673968726,0.11099306058883668,0.8798259425844466
17,0.00027031847891325657,0.4237103835174016,0.058773446568420956,0.3083990950243814,0.11307568388325828,0.8781625894818987
18,0.00026490666646784665,0.4210947691713061,0.058485006298337666,0.30713146117755347,0.11095661043269295,0.8794762020111084
19,0.0002591060462359573,0.4186041936193194,0.05827897401366915,0.3066137085301536,0.10742302378586362,0.8825377941812789
20,0.00025293624568031,0.4167285400458745,0.05809724034581866,0.3051526077134269,0.10695737951993943,0.8830507884706771
