epoch,learning_rate,total_loss,normal_mse,fault_direction,fault_magnitude,retention
39,9.869697850114969e-05,0.39637929214750023,0.05669429105520249,0.2980652799946921,0.08323943653276988,0.9026690576417106
40,9.058803509412646e-05,0.39639828314099995,0.05671238613980158,0.29832258255141125,0.08272662476130895,0.9026056542396546
41,8.268012296993067e-05,0.395096988609859,0.056508570990392144,0.2977582298687526,0.08166037489686694,0.9041566852842059
42,7.500000000000002e-05,0.39401302729334153,0.05651304573672159,0.29756181097030643,0.07987634102787292,0.9060316372598921
43,6.75736532893791e-05,0.3933392523356847,0.056466549571071355,0.297381822858538,0.0789817585178784,0.9065605037552971
44,6.04262112445821e-05,0.3931234259946006,0.05644596999883652,0.29733763933181767,0.07867963225926672,0.9068289470672608
45,5.358185854701909e-05,0.39269362902641297,0.056467096511806765,0.29747639332498826,0.07750027871983392,0.9077133084705898
46,4.706375431968997e-05,0.3920520399297987,0.05642019760182926,0.29714192274638584,0.07697983687690327,0.9083901945522854
47,4.089395376404269e-05,0.3915461532388415,0.056376311757734845,0.2969490663664682,0.07644154693824905,0.9089951840128218
48,3.509333353215331e-05,0.39114676121303016,0.05633137479850225,0.2969351754188538,0.07576042198283332,0.9097108733994621
49,2.9681521086743422e-05,0.3910795746871404,0.05641415880407606,0.2970868421963283,0.07515714310748237,0.9097670452935356
50,2.4676828288059558e-05,0.3904814024652754,0.056317694519247334,0.29672246231351584,0.07488248904262271,0.9105158349445889
51,2.009618943233419e-05,0.3900731060164316,0.05631253195660455,0.29668805762699674,0.07414502974067416,0.9110722193036761
52,1.5955103951488173e-05,0.38984979588644847,0.05631774766104562,0.296667827640261,0.0737284483909607,0.9115253681455341
53,1.2267583967958916e-05,0.3896089621612004,0.05632767804605621,0.2966267187935966,0.07330913134983608,0.9118760249955314
54,9.046106882113751e-06,0.3895491362299238,0.0562729726093156,0.2966255380085537,0.07330125411067691,0.9119303036417281
55,6.301573152676664e-06,0.38919499049867906,0.056293625588927955,0.2964300183228084,0.07294269526856287,0.9123991232599532
56,4.043269413026429e-06,0.38931349267278403,0.05631589901447297,0.2966174147129059,0.07276035764387677,0.9123943125179836
57,2.2788370481687965e-06,0.3891492766993387,0.05628831700342043,0.2964861310550145,0.07274965449741909,0.9124424364907402
58,1.0142463387085464e-06,0.3891292792728969,0.056244611838034225,0.2965101762499128,0.0727489808031491,0.9125953461783274
59,2.5377625930977363e-07,0.3891330593654088,0.05628200422014509,0.2965611165932247,0.07257987841538022,0.9126609694617136
60,0.0,0.38906796237400604,0.05628641284789358,0.2965215455463955,0.07252000916004181,0.912661425454276
