file_id,fault_set,fault_family,retention,delta_gain,direction_cosine,teacher_delta_norm,student_delta_norm,salient_distance_gain
ToyCar/train/section_00_source_train_normal_0000_noAttribute.wav,in_support,amplitude_modulation,0.818541407585144,0.818541407585144,0.7942034006118774,95.16421508789062,77.8958511352539,0.5386138558387756
ToyCar/train/section_00_source_train_normal_0001_noAttribute.wav,in_support,frequency_modulation,0.9701182246208191,0.9701182246208191,0.9345094561576843,107.33769226074219,104.1302490234375,0.9320752024650574
ToyCar/train/section_00_source_train_normal_0002_noAttribute.wav,in_support,amplitude_modulation,0.6765575408935547,0.6765575408935547,0.6875901222229004,90.14192962646484,60.986202239990234,0.32887062430381775
ToyCar/train/section_00_source_train_normal_0003_noAttribute.wav,in_support,periodic_resonance,0.22113634645938873,0.22113633155822754,0.2866050899028778,39.925418853759766,8.828960418701172,0.05933971703052521
ToyCar/train/section_00_source_train_normal_0004_noAttribute.wav,in_support,periodic_resonance,0.6123794317245483,0.6123794317245483,0.6473615169525146,72.6144027709961,44.467567443847656,0.4419125020503998
ToyCar/train/section_00_source_train_normal_0005_noAttribute.wav,in_support,periodic_resonance,0.5834150314331055,0.5834150314331055,0.5724461078643799,91.94424438476562,53.64165496826172,0.37725919485092163
ToyCar/train/section_00_source_train_normal_0006_noAttribute.wav,in_support,amplitude_modulation,0.8348532915115356,0.8348532915115356,0.8300011157989502,160.38299560546875,133.89627075195312,0.5911933183670044
ToyCar/train/section_00_source_train_normal_0007_noAttribute.wav,in_support,frequency_modulation,0.9382802248001099,0.9382802248001099,0.813588559627533,37.99226760864258,35.64739227294922,0.8714820742607117
ToyCar/train/section_00_source_train_normal_0008_noAttribute.wav,in_support,frequency_modulation,0.8604075312614441,0.8604075312614441,0.638957142829895,81.15611267089844,69.82733154296875,0.680928647518158
ToyCar/train/section_00_source_train_normal_0009_noAttribute.wav,in_support,periodic_resonance,0.30330708622932434,0.30330708622932434,0.3225279748439789,27.63102912902832,8.38068675994873,0.09946765750646591
ToyCar/train/section_00_source_train_normal_0010_noAttribute.wav,in_support,amplitude_modulation,0.9202955365180969,0.9202955365180969,0.9517092108726501,97.72450256347656,89.9354248046875,0.8200228214263916
ToyCar/train/section_00_source_train_normal_0011_noAttribute.wav,in_support,frequency_modulation,0.9503541588783264,1.0522392988204956,0.9006980657577515,23.86490821838379,25.11159324645996,1.0708465576171875
ToyCar/train/section_00_source_train_normal_0012_noAttribute.wav,in_support,amplitude_modulation,0.9784335494041443,0.9784335494041443,0.9553249478340149,29.12967300415039,28.501449584960938,1.00555419921875
ToyCar/train/section_00_source_train_normal_0013_noAttribute.wav,in_support,amplitude_modulation,0.6324084997177124,0.6324084997177124,0.6449259519577026,96.95132446289062,61.312843322753906,0.28088027238845825
ToyCar/train/section_00_source_train_normal_0014_noAttribute.wav,in_support,periodic_resonance,0.3090378940105438,0.3090378940105438,0.3231637477874756,37.56117248535156,11.60782527923584,0.11546091735363007
ToyCar/train/section_00_source_train_normal_0015_noAttribute.wav,in_support,periodic_resonance,0.8684947490692139,0.8684947490692139,0.8071582317352295,97.53456115722656,84.708251953125,0.7588436007499695
ToyCar/train/section_00_source_train_normal_0016_noAttribute.wav,in_support,periodic_resonance,0.8827390670776367,0.8827390670776367,0.8186951875686646,87.25458526611328,77.02303314208984,0.7505344152450562
ToyCar/train/section_00_source_train_normal_0017_noAttribute.wav,in_support,frequency_modulation,0.8853656649589539,1.12947678565979,0.7131816744804382,74.09053039550781,83.68353271484375,1.109663486480713
ToyCar/train/section_00_source_train_normal_0018_noAttribute.wav,in_support,frequency_modulation,0.9598838090896606,0.9598838090896606,0.8660933375358582,114.9453353881836,110.33416748046875,0.8668050169944763
ToyCar/train/section_00_source_train_normal_0019_noAttribute.wav,in_support,frequency_modulation,0.755564272403717,1.3235141038894653,0.42127299308776855,43.21630859375,57.197391510009766,1.4449430704116821
ToyCar/train/section_00_source_train_normal_0020_noAttribute.wav,in_support,amplitude_modulation,0.9221683740615845,0.9221683740615845,0.9393422603607178,83.81482696533203,77.2913818359375,0.7917181849479675
ToyCar/train/section_00_source_train_normal_0021_noAttribute.wav,in_support,frequency_modulation,0.9768368005752563,1.0237125158309937,0.8415276408195496,115.10517120361328,117.83460235595703,0.9731875061988831
ToyCar/train/section_00_source_train_normal_0022_noAttribute.wav,in_support,amplitude_modulation,0.830826461315155,0.830826461315155,0.7941176891326904,109.90109252929688,91.3087387084961,0.5557116270065308
ToyCar/train/section_00_source_train_normal_0023_noAttribute.wav,in_support,frequency_modulation,0.9435425400733948,1.05983567237854,0.5927001237869263,70.90927124023438,75.15217590332031,1.027044653892517
ToyCar/train/section_00_source_train_normal_0024_noAttribute.wav,in_support,periodic_resonance,0.6880925893783569,0.6880925893783569,0.6058785915374756,64.21776580810547,44.187767028808594,0.4820789694786072
ToyCar/train/section_00_source_train_normal_0025_noAttribute.wav,in_support,amplitude_modulation,0.9660133123397827,0.9660133123397827,0.9678840041160583,151.1956329345703,146.05699157714844,0.9097343683242798
ToyCar/train/section_00_source_train_normal_0026_noAttribute.wav,in_support,amplitude_modulation,0.9379886984825134,0.9379886984825134,0.9563066959381104,114.07727813720703,107.0031967163086,0.7467089891433716
ToyCar/train/section_00_source_train_normal_0027_noAttribute.wav,in_support,amplitude_modulation,0.9447287321090698,0.9447287321090698,0.9537210464477539,144.64454650878906,136.6498565673828,0.8284323215484619
ToyCar/train/section_00_source_train_normal_0028_noAttribute.wav,in_support,periodic_resonance,0.6656324863433838,0.6656324863433838,0.6371996402740479,71.46884155273438,47.571983337402344,0.48290446400642395
